label,eiaid,name,utility,source,zipcode,state,latitude,longitude,notes
62e166fc1b585e77df2704bc,12686,Large General Service - Time of Use (LGS-TOU-17),Mississippi Power Co,https://www.mississippipower.com/content/dam/mississippi-power/pdfs/business/pricing-and-rates/standard-application-rates/2022/june/LGS-TOU-17.pdf,39561,MS,30.6975,-89.1536,"All service shall be received at one voltage from a single delivery point, shall be measured by one meter, is for exclusive use of customer, and shall not be resold or shared with others. Service for requirements in excess of 40,000 kVA shall be at option of Company."
62e16bb47b215a036429c6c8,12686,Large General Service Electric Heating - Low Voltage (LGS-EH-LV-12),Mississippi Power Co,https://www.mississippipower.com/content/dam/mississippi-power/pdfs/business/pricing-and-rates/standard-application-rates/2022/june/LGS-EH-LV-12.pdf,39561,MS,30.6975,-89.1536,"This rate schedule applies to electric service used by one customer in a single establishment on one premises when the entire space conditioning, water heating, and industrial process or production heating requirements are supplied electrically through one meter, or by renewable resource energy, and the magnitude of the electric heating requirements equals a minimum of 10% of contracted kVA* or 200 kVA, whichever is less. Service under this rate schedule is limited to applications where type service required is three-phase service rated at less than 600 volts.
All service under this rate schedule shall be received at one voltage from a single delivery point, shall be measured by one meter, is for exclusive use of customer, and shall not be resold or shared with others. Service under this schedule for requirements in excess of 40,000 kVA shall be at option of Company."
62e16f3787d727456d6196f8,12686,Large General Service Electric Heating - High Voltage (LGS-EH-HV-9),Mississippi Power Co,https://www.mississippipower.com/content/dam/mississippi-power/pdfs/business/pricing-and-rates/standard-application-rates/2022/june/LGS-EH-HV-12.pdf,39561,MS,30.6975,-89.1536,"This rate schedule applies to electric service used by one customer in a single establishment on one premises when the entire space conditioning, water heating, and industrial process or production heating requirements are supplied electrically through one meter, or by renewable resource energy, and the magnitude of the electric heating requirements equals a minimum of 10% of contracted kVA* or 200 kVA, whichever is less. Service under this rate schedule is limited to applications where type service required is three-phase service rated at greater than 600 volts.
All service under this rate schedule shall be received at one voltage from a single delivery point, shall be measured by one meter, is for exclusive use of customer, and shall not be resold or shared with others. Service under this schedule for requirements in excess of 40,000 kVA shall be at option of Company."
62e175ae4ae16462f52d7165,12686,Large General Service - Low Voltage (LGS-LV-12),Mississippi Power Co,https://www.mississippipower.com/content/dam/mississippi-power/pdfs/business/pricing-and-rates/standard-application-rates/2022/june/LGS-LV-12.pdf,39561,MS,30.6975,-89.1536,"This rate schedule applies to electric service used by one customer in a single establishment on one premises where type service required is three-phase service rated at less than 600 volts. Service under this schedule for requirements in excess of 40,000 kVA shall be at option of Company.
All service under this rate schedule shall be received at one voltage from a single delivery point, shall be measured by one meter, is for exclusive use of customer, and shall not be resold or shared with others."
62e177474ae16462f52d7166,12686,Large General Service - High Voltage (LGS-HV-12),Mississippi Power Co,https://www.mississippipower.com/content/dam/mississippi-power/pdfs/business/pricing-and-rates/standard-application-rates/2022/june/LGS-HV-12.pdf,39561,MS,30.6975,-89.1536,"This rate schedule applies to electric service used by one customer in a single establishment on one premises where type service required is three-phase service rated at greater than 600 volts. Service under this schedule for requirements in excess of 40,000 kVA shall be at option of Company.
All service under this rate schedule shall be received at one voltage from a single delivery point, shall be measured by one meter, is for exclusive use of customer, and shall not be resold or shared with others."
62e17cef1b585e77df2704bd,15444,4 (General Service - Primary Voltage),Provo City Corp (Utility Company),http://provopower.org/wp-content/uploads/2022/03/Rate-Schedule-No.-04_2021.pdf,84097,UT,40.2972,-111.6705,
62e192744ae16462f52d7168,4045,Small General Electric Service Rate - Three Phase,"City of Columbia, Missouri (Utility Company)",https://www.como.gov/utilities/utility-rates/,65215,MO,38.9532,-92.3208,"Availability:
*This schedule is available to small commercial customers for services applied to single or three phase standard service voltages. This rate is not available to customers that exceed twenty-five (25) kW demand during June, July, August, or September.

Fuel Adjustment: 
*The fuel adjustment rider applies to all KWH consumption billed on this schedule."
62e193394ae16462f52d7169,4045,Small General Electric Service Rate - Single Phase,"City of Columbia, Missouri (Utility Company)",https://www.como.gov/utilities/utility-rates/,65215,MO,38.9532,-92.3208,"Availability:
*This schedule is available to small commercial customers for services applied to single or three phase standard service voltages. This rate is not available to customers that exceed twenty-five (25) kW demand during June, July, August, or September.

Fuel Adjustment: 
*The fuel adjustment rider applies to all KWH consumption billed on this schedule."
62e193e64ae16462f52d716a,4045,Large General Electric Service Rate,"City of Columbia, Missouri (Utility Company)",https://www.como.gov/utilities/utility-rates/,65215,MO,38.9532,-92.3208,"This schedule is available to large general service customers for a period of not less than 1 year. Customers that exceed twenty-five (25) kW demand during June, July, August, or September will automatically be placed on this rate for a period of one year. Customers that exceed seven hundred fifty (750) kw demand during June, July, August, or September will automatically be removed from this rate and placed on the Industrial Service Rate for a period of one year. Re-evaluation of application will be performed in October of each year.


Fuel Adjustment: 
*The fuel adjustment rider applies to all KWH consumption billed on this schedule.


Fixed Monthly Charge= ($382.25*4)+($305.5*8)/12=$331.08"
62e194bcc06ea362e736ed05,4045,Industrial Electric Service Rate,"City of Columbia, Missouri (Utility Company)",https://www.como.gov/utilities/utility-rates/,65215,MO,38.9532,-92.3208,"Availability:
*All large commercial customers that exceed seven hundred fifty (750) kW demand during June, July, August, or September will automatically be placed on the Industrial Service Rate. Not available for temporary, standby, breakdown, supplementary, or resale service.

Billing Demand: 
*The maximum 30 minute kw demand measured during the billing month, but not less than 75 per cent of the maximum billing demand during the billing months of June, July, August and September of the preceding 11 month billing period."
62e1b68918c25a05a818417a,11804,G-3 Time of Use WCMA Load Zone,Massachusetts Electric Co,"https://www.nationalgridus.com/media/pdfs/billing-payments/tariffs/mae/meco_delivery.pdf

https://www.nationalgridus.com/media/pdfs/billing-payments/tariffs/mae/meco_basic_service.pdf

https://www.nationalgridus.com/media/pdfs/billing-payments/tariffs/mae/meco_g3.pdf",01852,MA,42.6344,-71.2983,"Electric delivery service under this rate is available for all purposes, subject to the provisions of this section.

A new Customer will begin delivery service on this rate if the Company estimates that its average use will exceed 200 kW of Demand. Peak hours will be from 8:00 a.m. to 9:00 p.m. daily on Monday through Friday, excluding holidays. Off-Peak hours will be from 9:00 p.m. to 8:00 a.m. daily Monday through Friday, and all day on Saturdays, Sundays, and holidays."
62e1ba2404ed9a021938186a,11804,G-3 Time of Use WCMA Load Zone Farm Discount,Massachusetts Electric Co,"https://www.nationalgridus.com/media/pdfs/billing-payments/tariffs/mae/meco_delivery.pdf

https://www.nationalgridus.com/media/pdfs/billing-payments/tariffs/mae/meco_basic_service.pdf

https://www.nationalgridus.com/media/pdfs/billing-payments/tariffs/mae/meco_g3.pdf",01852,MA,42.6344,-71.2983,"Electric delivery service under this rate is available for all purposes, subject to the provisions of this section.

A new Customer will begin delivery service on this rate if the Company estimates that its average use will exceed 200 kW of Demand. Peak hours will be from 8:00 a.m. to 9:00 p.m. daily on Monday through Friday, excluding holidays. Off-Peak hours will be from 9:00 p.m. to 8:00 a.m. daily Monday through Friday, and all day on Saturdays, Sundays, and holidays."
62e1bc635024eb6c391d1d18,11804,G-3 Time of Use NEMA Load Zone Farm Discount,Massachusetts Electric Co,"https://www.nationalgridus.com/media/pdfs/billing-payments/tariffs/mae/meco_delivery.pdf

https://www.nationalgridus.com/media/pdfs/billing-payments/tariffs/mae/meco_basic_service.pdf

https://www.nationalgridus.com/media/pdfs/billing-payments/tariffs/mae/meco_g3.pdf",01852,MA,42.6344,-71.2983,"Electric delivery service under this rate is available for all purposes, subject to the provisions of this section.

A new Customer will begin delivery service on this rate if the Company estimates that its average use will exceed 200 kW of Demand. Peak hours will be from 8:00 a.m. to 9:00 p.m. daily on Monday through Friday, excluding holidays. Off-Peak hours will be from 9:00 p.m. to 8:00 a.m. daily Monday through Friday, and all day on Saturdays, Sundays, and holidays."
62e1be2a4ae16462f52d716c,11804,G-3 Time of Use NEMA Load Zone,Massachusetts Electric Co,"https://www.nationalgridus.com/media/pdfs/billing-payments/tariffs/mae/meco_delivery.pdf

https://www.nationalgridus.com/media/pdfs/billing-payments/tariffs/mae/meco_basic_service.pdf

https://www.nationalgridus.com/media/pdfs/billing-payments/tariffs/mae/meco_g3.pdf",01852,MA,42.6344,-71.2983,"Electric delivery service under this rate is available for all purposes, subject to the provisions of this section.

A new Customer will begin delivery service on this rate if the Company estimates that its average use will exceed 200 kW of Demand. Peak hours will be from 8:00 a.m. to 9:00 p.m. daily on Monday through Friday, excluding holidays. Off-Peak hours will be from 9:00 p.m. to 8:00 a.m. daily Monday through Friday, and all day on Saturdays, Sundays, and holidays."
62e1bf9e5604d7519862fdb8,11804,G-3 Time of Use SEMA Load Zone Farm Discount,Massachusetts Electric Co,"https://www.nationalgridus.com/media/pdfs/billing-payments/tariffs/mae/meco_delivery.pdf

https://www.nationalgridus.com/media/pdfs/billing-payments/tariffs/mae/meco_basic_service.pdf

https://www.nationalgridus.com/media/pdfs/billing-payments/tariffs/mae/meco_g3.pdf",01852,MA,42.6344,-71.2983,"Electric delivery service under this rate is available for all purposes, subject to the provisions of this section.

A new Customer will begin delivery service on this rate if the Company estimates that its average use will exceed 200 kW of Demand. Peak hours will be from 8:00 a.m. to 9:00 p.m. daily on Monday through Friday, excluding holidays. Off-Peak hours will be from 9:00 p.m. to 8:00 a.m. daily Monday through Friday, and all day on Saturdays, Sundays, and holidays.
The discount will be calculated as 10% of the Customer's total bill for service provided by the Company before application of this discount."
